Image,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionText.started,InstructionText.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,DHimage.started,DHimage.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,12.70715003926307,None,space,0.3700532680377364,12.70715003926307,None,,,,,,,,1,001,2019_Dec_10_1056,trialloops-extreme-joehoang1,3.2.4,60.23861596497331,
pictures/5.jpg,s,0,0,0,4,,,,,,,13.474768789019436,None,s,1,0.35226197307929397,13.474768789019436,None,1,001,2019_Dec_10_1056,trialloops-extreme-joehoang1,3.2.4,60.23861596497331,
